id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1242517981059518465,2020-03-24 18:25:46+00:00,We need to put #FamiliesFirst during this crisis. They are relying on us to prioritize their health and economic security -- not that of big corporations.,need FamiliesFirst crisis rely prioritize health economic security corporation,957,#FamiliesFirst,<UNK>,TeamPelosi
1242494237683396608,2020-03-24 16:51:25+00:00,"What Trump is suggesting is a formula for more uncertainty, more infections and more harm to the economy. We'll be better off if we listen to the science. Dr. Fauci has been a tremendous scientific source to every challenge we've faced. He's a truth-teller. That's what we need.",Trump suggest formula uncertainty infection harm economy well listen science Fauci tremendous scientific source challenge face truth teller need,5547,<UNK>,<UNK>,TeamPelosi
1242470409137786881,2020-03-24 15:16:44+00:00,"We have a responsibility to put our children, our workers and #FamiliesFirst and foremost. We have to get this done. We remain optimistic.",responsibility child worker FamiliesFirst foremost remain optimistic,2070,#FamiliesFirst,<UNK>,TeamPelosi
1242155999949197316,2020-03-23 18:27:23+00:00,We are in a public health crisis. Drop the lawsuit that destroys the Affordable Care Act and protections for people with pre-existing conditions.,public health crisis drop lawsuit destroy Affordable Care protection people existing condition,4477,<UNK>,<UNK>,TeamPelosi
1242105265253683204,2020-03-23 15:05:47+00:00,"A reminder on today's 10 year anniversary of the Affordable Care Act: Trump wants to ""terminate it"" in the midst of the #Coronavirus crisis. We, on the other hand, will not stop fighting to #ProtectOurCare and put #FamiliesFirst.",reminder today year anniversary Affordable Care trump want terminate midst Coronavirus crisis hand stop fight protectourcare FamiliesFirst,4350,#Coronavirus #ProtectOurCare #FamiliesFirst,<UNK>,TeamPelosi
1241870794000662536,2020-03-22 23:34:04+00:00,"While we battle the public health crisis of the Coronavirus and ensure we put #FamiliesFirst, Trump is *still* trying to destroy the Affordable Care Act — and our protections for pre-existing conditions. Pass it on.",battle public health crisis Coronavirus ensure FamiliesFirst Trump try destroy Affordable Care protection existing condition pass,22458,#FamiliesFirst,<UNK>,TeamPelosi
1238693428051038208,2020-03-14 05:08:21+00:00,"Not only are we putting families first, but we are delivering and ensuring the people are kept safe from the #Coronavirus crisis. Paid sick leave ✅ Enhanced unemployment insurance ✅ More funding for Medicaid ✅ Guaranteed food security ✅ And testing for all—at no cost. ✅",put family deliver ensure people keep safe Coronavirus crisis pay sick leave white_heavy_check_mark enhance unemployment insurance white_heavy_check_mark funding Medicaid white_heavy_check_mark guarantee food security white_heavy_check_mark test cost white_heavy_check_mark,5336,#Coronavirus,<UNK>,TeamPelosi
1238336832665980928,2020-03-13 05:31:22+00:00,"Watch this video.📽️ No matter how many times he says it ― no matter how many times he repeats it, please know that the current occupant of the White House *is lying*. We deserve better. This is why House Democrats are taking bold action to meet the needs of our families.",watch video.:film_projector_selector matter time say matter time repeat know current occupant White House lie deserve well House Democrats take bold action meet need family,14526,<UNK>,<UNK>,TeamPelosi
1238188170220646406,2020-03-12 19:40:38+00:00,La gente esta preocupada por su salud y por la salud de sus hijos. Vamos a dar prioridad primero a las necesidades de las familias. #Coronavirus,gente esta preocupada salud salud hijos Vamos prioridad primero necesidades familias Coronavirus,461,#Coronavirus,<UNK>,TeamPelosi
1238129817251459072,2020-03-12 15:48:46+00:00,"Listening to the health care professionals and the concerns of our constituents, we are taking action to protect and meet the essential needs of our families. It's about putting families first: their safety, their health and their needs.",listen health care professional concern constituent take action protect meet essential need family put family safety health need,2390,<UNK>,<UNK>,TeamPelosi
1238125173464805376,2020-03-12 15:30:19+00:00,"To our health care providers, first responders, non-profits and all: we salute you. We will get through this. #Coronavirus",health care provider responder profit salute Coronavirus,595,#Coronavirus,<UNK>,TeamPelosi
1238106684695949319,2020-03-12 14:16:51+00:00,"There’s a public health crisis in our country. We will not stop fighting for access to free testing, paid emergency leave, unemployment benefits for those impacted & more. It’s our responsibility to keep families safe during the #coronavirus emergency.",public health crisis country stop fight access free testing pay emergency leave unemployment benefit impact responsibility family safe coronavirus emergency,4920,#coronavirus,<UNK>,TeamPelosi
1237040378714509312,2020-03-09 15:39:44+00:00,"Running for office is not for the faint of heart. You’re going to be a target. Trust me, I know. If you get into the arena, you have to be ready to take a punch and throw a punch — for the children. It’s tough, but it’s necessary and worth it. -NP #WomensHistoryMonth",run office faint heart go target trust know arena ready punch throw punch child tough necessary worth WomensHistoryMonth,3411,#WomensHistoryMonth,<UNK>,TeamPelosi
1236787883610198016,2020-03-08 22:56:24+00:00,"In commemoration of 55 years since Bloody Sunday, it was a profound privilege to return to Selma to honor the memory of those brave foot soldiers alongside my dear friend John Lewis. May we take this day to recommit to building the beloved community and a more perfect union. -NP",commemoration year Bloody Sunday profound privilege return Selma honor memory brave foot soldier alongside dear friend John Lewis recommit build beloved community perfect union,1491,<UNK>,<UNK>,TeamPelosi
1235654402465132544,2020-03-05 19:52:21+00:00,💪🏻✊🏻🙏🏻,flexed_biceps_light_skin_tone::raised_fist_light_skin_tone::folded_hands_light_skin_tone,206,<UNK>,<UNK>,TeamPelosi
1235366659403235329,2020-03-05 00:48:58+00:00,"And next fall, we will expand our House Democratic Majority, take back the Senate, and elect a Democratic President of the United States. My deepest thanks, Nancy #CA12",fall expand House Democratic Majority Senate elect democratic President United States deep thank Nancy CA12,576,#CA12,<UNK>,TeamPelosi
1235366658006495233,2020-03-05 00:48:57+00:00,"Together, we will work to protect our health care, grow our economy, and restore trust in government with our progressive For The People agenda. #CA12",work protect health care grow economy restore trust government progressive People agenda CA12,238,#CA12,<UNK>,TeamPelosi
1235366656718798849,2020-03-05 00:48:57+00:00,No public honor is more rewarding to me than being the people’s representative from San Francisco in the Congress. I thank you for your overwhelming vote of confidence and appreciate your trust. #CA12,public honor rewarding people representative Francisco Congress thank overwhelming vote confidence appreciate trust CA12,207,#CA12,<UNK>,TeamPelosi
1235366653841551366,2020-03-05 00:48:56+00:00,"Thank you, San Francisco! I am grateful for your overwhelming support in my re-nomination to the Congress of the United States. Your votes from every community of our beloved City give me humility and confidence. #CA12",thank Francisco grateful overwhelming support nomination Congress United States vote community beloved City humility confidence CA12,1451,#CA12,<UNK>,TeamPelosi
1235023234094862336,2020-03-04 02:04:19+00:00,Stay in line! Every vote matters. They're getting very scared. Pass it on. 🙏🏻,stay line vote matter get scared pass folded_hands_light_skin_tone,14056,<UNK>,<UNK>,TeamPelosi
1234992979498061824,2020-03-04 00:04:06+00:00,"Stay in line, friends. Your vote is imperative.",stay line friend vote imperative,3803,<UNK>,<UNK>,TeamPelosi
