id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1294257465412870144,2020-08-14 13:00:00+00:00,Grocery store workers put their lives on the line every day to keep us fed during this pandemic. They are heroes. They deserve more than empty gestures from the corporations exploiting them—they deserve hazard pay and the protective gear they need.,grocery store worker life line pandemic hero deserve gesture corporation exploit deserve hazard protective gear need,1423,<UNK>,<UNK>,SenSanders
1294050558337339394,2020-08-13 23:17:50+00:00,"During the worst economic crisis since the 1930s, Mitch McConnell and Senate Republicans think they can take a long vacation while millions of Americans face hunger and eviction. That is morally obscene. It's time for the do-nothing Republican Senate to finally do its damn job.",bad economic crisis 1930 Mitch McConnell Senate Republicans think long vacation million Americans face hunger eviction morally obscene time Republican Senate finally damn,4895,<UNK>,<UNK>,SenSanders
1293996805110333440,2020-08-13 19:44:14+00:00,"Black women must have equal pay for equal work: the whole damn dollar, not 62 cents on the dollar of what white men make. #BlackWomensEqualPayDay",black woman equal equal work damn dollar cent dollar white BlackWomensEqualPayDay,2391,#BlackWomensEqualPayDay,<UNK>,SenSanders
1293961810719244288,2020-08-13 17:25:10+00:00,We will not let Trump sabotage our Postal Service or destroy our democracy.,trump sabotage Postal Service destroy democracy,6185,<UNK>,<UNK>,SenSanders
1293908163662495746,2020-08-13 13:52:00+00:00,"College athletes are workers. It is long past time they be treated like it. That means fair wages, safe working conditions, health care, owning their name and image, and collective bargaining rights.",college athlete worker long past time treat like mean fair wage safe working condition health care own image collective bargaining right,1003,<UNK>,<UNK>,SenSanders
1293656197803933699,2020-08-12 21:10:47+00:00,"States are working to get this virus under control despite the Trump administration's incompetence. The federal government must step in to provide everyone in America three high-quality, reusable masks free of charge. Masks for All can help states get this virus under control.",state work virus control despite Trump administration incompetence federal government step provide America high quality reusable mask free charge mask help state virus control,334,<UNK>,<UNK>,SenSanders
1293635680917217281,2020-08-12 19:49:15+00:00,"Not only does Trump want to permanently defund Social Security, he wants to give another huge capital gains tax break to the 1%. Well, I've got bad news for the president. We are not going to let him defund Social Security. We are going to expand Social Security and tax the rich.",Trump want permanently defund Social Security want huge capital gain break news president go defund Social Security go expand Social Security rich,1478,<UNK>,<UNK>,SenSanders
1293589539513077761,2020-08-12 16:45:54+00:00,Trump's handpicked Postmaster General—who just happens to be his major campaign contributor and investor in USPS competitors—is trying to sabotage the Postal Service. He should either resign or be removed from office. Immediately.,Trump handpicke Postmaster General happen major campaign contributor investor USPS competitor try sabotage Postal Service resign remove office immediately,2836,<UNK>,<UNK>,SenSanders
1293273795076272129,2020-08-11 19:51:15+00:00,"70% of all voters support #MasksForAll, including 65% of Republicans. This is not about partisan politics. Providing free masks to all will bring the virus under control, restart the economy and save lives.",voter support MasksForAll include Republicans partisan politic provide free mask bring virus control restart economy save life,599,#MasksForAll,<UNK>,SenSanders
1293245802618523651,2020-08-11 18:00:01+00:00,"We are not going to let Trump and his cronies sabotage, bankrupt, and privatize the Postal Service. We are not going to let them suppress vote by mail and undermine democracy. We are going to fight like hell to #SaveTheUSPS.",go Trump crony sabotage bankrupt privatize Postal Service go suppress vote mail undermine democracy go fight like hell SaveTheUSPS,2454,#SaveTheUSPS,<UNK>,SenSanders
1293185191565856768,2020-08-11 13:59:10+00:00,No one with cancer should have to beg for money on GoFundMe. No one should die because they can't pay for insulin. No one with coronavirus should be afraid to see a doctor. We must tax billionaires' pandemic profits to make health care a right for all.,cancer money GoFundMe insulin coronavirus afraid doctor billionaire pandemic profit health care right,2387,<UNK>,<UNK>,SenSanders
1292952480565919744,2020-08-10 22:34:27+00:00,Puerto Rico can no longer be treated like a colony. All Puerto Ricans must be able to fully exercise their right to vote.,Puerto Rico longer treat like colony Puerto Ricans able fully exercise right vote,940,<UNK>,<UNK>,SenSanders
1292942399585619971,2020-08-10 21:54:24+00:00,"A miles de personas en Puerto Rico se les negó el derecho al voto ayer. Para garantizar que todos votos se cuenten durante esta pandemia, debemos proteger el Servicio Postal, el envío de papeletas por correo, y los recursos a gobiernos locales para realizar elecciones seguras.",mile persona Puerto Rico negó derecho voto ayer Para garantizar todos votos cuenten durante esta pandemia debemos proteger Servicio Postal envío papeletas correo recursos gobiernos locale para realizar elecciones segura,158,<UNK>,<UNK>,SenSanders
1292942287492861954,2020-08-10 21:53:57+00:00,"Thousands of people in Puerto Rico were denied the right to vote yesterday. To ensure every vote is counted during this pandemic, we must protect the Postal Service and mail-in ballots and make sure local governments have the money they need to run safe, secure elections.",thousand people Puerto Rico deny right vote yesterday ensure vote count pandemic protect Postal Service mail ballot sure local government money need safe secure election,1740,<UNK>,<UNK>,SenSanders
1292805144443326464,2020-08-10 12:49:00+00:00,"Sitting at his luxury golf club, Trump issued executive orders that: ❌ Won't stop evictions ❌ Won't extend unemployment benefits ❌ Won't support states and cities But I'm sure millions going jobless and hungry will be relieved to hear he had fun golfing.",sit luxury golf club Trump issue executive order cross_mark stop eviction cross_mark extend unemployment benefit cross_mark support state city sure million go jobless hungry relieve hear golf,3586,<UNK>,<UNK>,SenSanders
1292623533634457601,2020-08-10 00:47:20+00:00,"The insurance companies and the drug companies have spent billions to protect their obscene profits by lying to the American people about Canada’s universal health care. Together, we will defeat their greed and guarantee health care as a human right.",insurance company drug company spend billion protect obscene profit lie american people Canada universal health care defeat greed guarantee health care human right,1715,<UNK>,<UNK>,SenSanders
1292470165544853505,2020-08-09 14:37:55+00:00,What does the Postal Service mean for you and your community?,Postal Service mean community,2614,<UNK>,<UNK>,SenSanders
1292083137481146368,2020-08-08 13:00:00+00:00,"We are going to tax Jeff Bezos, Elon Musk, Mark Zuckerberg, and the other billionaires' outrageous pandemic wealth accumulation so we can provide health care to all our people.",go Jeff Bezos Elon Musk Mark Zuckerberg billionaire outrageous pandemic wealth accumulation provide health care people,3523,<UNK>,<UNK>,SenSanders
1291808545810374656,2020-08-07 18:48:52+00:00,"In the midst of a global pandemic, President Trump’s lawless deportation and detention regime continues to target the most vulnerable. We must invest in our immigrant communities, not pour more money into ICE, CBP, and private detention centers.",midst global pandemic President Trump lawless deportation detention regime continue target vulnerable invest immigrant community pour money private detention center,511,<UNK>,<UNK>,SenSanders
1291788697021579268,2020-08-07 17:30:00+00:00,"If we could bail out large corporations, please do not tell me that we cannot save the Postal Service.",bail large corporation tell save Postal Service,11927,<UNK>,<UNK>,SenSanders
1291734805802094592,2020-08-07 13:55:51+00:00,"This man's hospital bills for coronavirus cost $1.9 million. Meanwhile Mark Zuckerberg's wealth just surpassed $100 billion. During this crisis, we must tax billionaires' pandemic profits in order to guarantee free health care for all.",hospital bill coronavirus cost million Mark Zuckerberg wealth surpass billion crisis billionaire pandemic profit order guarantee free health care,2439,<UNK>,<UNK>,SenSanders
1291488232748789760,2020-08-06 21:36:04+00:00,What kind of society do we live in where tens of millions go hungry and jobless while 467 people—the richest 0.001% of America—each accumulate $5 billion a day during this pandemic? We're going to #MakeBillionairesPay to provide health care to our people.,kind society live ten million hungry jobless people rich 0.001 America accumulate billion pandemic go makebillionairespay provide health care people,2360,#MakeBillionairesPay,<UNK>,SenSanders
1291411934567436289,2020-08-06 16:32:53+00:00,"Today, with @SenMarkey and @SenGillibrand, I am introducing a 60% tax on the obscene wealth gains of 467 billionaires during this pandemic in order to guarantee healthcare as a right to all for an entire year. #MakeBillionairesPay",today @SenMarkey @sengillibrand introduce obscene wealth gain billionaire pandemic order guarantee healthcare right entire year makebillionairespay,1929,#MakeBillionairesPay,@SenMarkey @SenGillibrand,SenSanders
1291401600116953088,2020-08-06 15:51:49+00:00,"Today is the 55th anniversary of the Voting Rights Act. Seven years ago, it was gutted by the Supreme Court, leading to a wave of voter suppression laws. Our job now is to restore and expand the Voting Rights Act, fight voter suppression, and guarantee the right to vote.",today 55th anniversary Voting Rights seven year gutte Supreme Court lead wave voter suppression law restore expand Voting Rights fight voter suppression guarantee right vote,1548,<UNK>,<UNK>,SenSanders
1291127247898906624,2020-08-05 21:41:38+00:00,We are in the midst of the worst economic downturn since the Great Depression. And the Republican-led Senate is doing nothing. Join me on the Senate floor to demand help for the working class who are hurting like they have never hurt before.,midst bad economic downturn Great Depression Republican Senate join Senate floor demand help work class hurt like hurt,1587,<UNK>,<UNK>,SenSanders
1291078199108141056,2020-08-05 18:26:44+00:00,"Maybe, just maybe, Betsy DeVos and Donald Trump should listen to teachers and public health experts instead of threatening to cut funding for public schools.",maybe maybe Betsy DeVos Donald Trump listen teacher public health expert instead threaten funding public school,806,<UNK>,<UNK>,SenSanders
1291026203571359746,2020-08-05 15:00:07+00:00,"Congratulations to the people of Missouri for voting to expand Medicaid! Across the political spectrum, the American people know that nobody should go without health care. Together, we are building a powerful grassroots movement to guarantee health care as a human right for all.",congratulation people Missouri vote expand Medicaid political spectrum american people know health care build powerful grassroot movement guarantee health care human right,1115,<UNK>,<UNK>,SenSanders
1290783875816460288,2020-08-04 22:57:12+00:00,"The $600 a week in additional unemployment insurance has helped American workers afford their medicine, put food on the table, and keep roofs over their heads. Why the hell did Republicans just strip this lifeline away from 30 million workers trying to survive this pandemic?",week additional unemployment insurance help american worker afford medicine food table roof head hell Republicans strip lifeline away million worker try survive pandemic,1425,<UNK>,<UNK>,SenSanders
1290728619736797184,2020-08-04 19:17:38+00:00,Do we really want to live under constant surveillance by unaccountable corporations? @SenJeffMerkley and I don't. We cannot allow Orwellian facial recognition technology to continue to violate the privacy and civil liberties of the American people.,want live constant surveillance unaccountable corporation @senjeffmerkley allow orwellian facial recognition technology continue violate privacy civil liberty american people,795,<UNK>,@SenJeffMerkley,SenSanders
1290645586010669056,2020-08-04 13:47:41+00:00,3 in 4 Americans—including 58% of Republicans—support requiring mask wearing. We have got to make high-quality masks free for everyone in this country. It's time to listen to the American people and save lives. Congress must pass our Masks for All Act:,Americans include Republicans support require mask wear high quality mask free country time listen american people save life Congress pass mask,525,<UNK>,<UNK>,SenSanders
1290330520904245255,2020-08-03 16:55:44+00:00,"150,000 coronavirus deaths. 30 million without an unemployment lifeline. 5 million newly uninsured. 14 million children going hungry. But Trump is too busy playing golf and boasting about the stock market. Obscene.","150,000 coronavirus death million unemployment lifeline million newly uninsured million child go hungry Trump busy play golf boasting stock market Obscene",2949,<UNK>,<UNK>,SenSanders
1289310458608943104,2020-07-31 21:22:22+00:00,"Trump's recent tweet that we delay our election ""is fascistic and itself grounds for immediate impeachment."" That's not Bernie Sanders talking. That's Steven Calabresi, co-founder of the rightwing Federalist Society. Trump is a threat to democracy. Together we will defeat him.",Trump recent tweet delay election fascistic ground immediate impeachment Bernie Sanders talk Steven Calabresi founder rightwe Federalist Society Trump threat democracy defeat,1604,<UNK>,<UNK>,SenSanders
1288930513869312002,2020-07-30 20:12:36+00:00,"President Obama is absolutely right. It is an outrage that modern-day poll taxes, gerrymandering, I.D. requirements, and other forms of voter suppression still exist today. If expanding the Voting Rights Act requires us to eliminate the filibuster, then that is what we must do.",President Obama absolutely right outrage modern poll taxis gerrymandering I.D. requirement form voter suppression exist today expand Voting Rights require eliminate filibuster,2717,<UNK>,<UNK>,SenSanders
1288900594439262212,2020-07-30 18:13:42+00:00,"No, Mr. President. We are not going to postpone the presidential election. Read the Constitution (for once). On Nov. 3, the American people will decide upon your disastrous administration and reject your authoritarianism, lies and racism. You will lose. Bye, bye.",President go postpone presidential election read Constitution November american people decide disastrous administration reject authoritarianism lie racism lose,4526,<UNK>,<UNK>,SenSanders
1288868584131825666,2020-07-30 16:06:31+00:00,"Jeff Bezos, worth $179 billion, said: ""The only way that I can see to deploy this much financial resource is by converting my Amazon winnings into space travel."" Mr. Bezos, here's an idea—take care of your workers here on planet Earth. Let them unionize.",Jeff Bezos worth billion say deploy financial resource convert Amazon winning space travel Bezos idea care worker planet Earth unionize,1567,<UNK>,<UNK>,SenSanders
1288583475486957574,2020-07-29 21:13:35+00:00,What I am asking for is straightforward: Masks for All.,ask straightforward mask,793,<UNK>,<UNK>,SenSanders
1288565916167544833,2020-07-29 20:03:49+00:00,What does the $600 a week in additional unemployment insurance mean for you and your family?,week additional unemployment insurance mean family,4501,<UNK>,<UNK>,SenSanders
1288475290608570369,2020-07-29 14:03:42+00:00,"Our public health experts are telling us universal mask wearing can bring this pandemic under control within weeks. This is not political or partisan issue. We must provide all of our people with high-quality, reusable masks—free of charge—and save lives.",public health expert tell universal mask wear bring pandemic control week political partisan issue provide people high quality reusable mask free charge save life,915,<UNK>,<UNK>,SenSanders
1288197284367343616,2020-07-28 19:39:00+00:00,"Last week's $740 billion military spending bill wasn't enough. Senate Republicans want $29 billion more for the Pentagon as they try to slash weekly unemployment benefits from $600 to $200 for 30 million Americans who lost their jobs. ""Pathetic"" is too mild of a word for this.",week billion military spending bill Senate Republicans want billion Pentagon slash weekly unemployment benefit million Americans lose job Pathetic mild word,4136,<UNK>,<UNK>,SenSanders
1288115766647066625,2020-07-28 14:15:05+00:00,"We are the only major country where coronavirus infections and deaths are skyrocketing. That is beyond disgraceful. Providing all of our people with free, high-quality, reusable masks will help save tens of thousands of lives. We need #MasksforAll.",major country coronavirus infection death skyrocket disgraceful provide people free high quality reusable mask help save ten thousand life need MasksforAll,1256,#MasksforAll,<UNK>,SenSanders
1287407642076426243,2020-07-26 15:21:15+00:00,"Disability rights are civil rights. As we commemorate the 30th anniversary of the Americans with Disabilities Act today, we must fight to ensure that every person with a disability has the right to live in their community and has the support they need to thrive.",disability right civil right commemorate 30th anniversary Americans Disabilities today fight ensure person disability right live community support need thrive,2912,<UNK>,<UNK>,SenSanders
1286675887799308296,2020-07-24 14:53:31+00:00,"4 million coronavirus cases. Over 140,000 deaths. As other countries’ infections decline, America's are surging. Trump's incompetence is literally killing Americans.","million coronavirus case 140,000 death country infection decline America surge Trump incompetence literally kill Americans",1432,<UNK>,<UNK>,SenSanders
1286440609763467264,2020-07-23 23:18:36+00:00,We are in the worst economic condition since the Great Depression. People are worried about getting evicted from their homes. People can't go to the doctor because they lost their jobs and no longer have any health insurance. Now is the time for Congress to act boldly.,bad economic condition Great Depression People worried get evict home People doctor lose job longer health insurance time Congress boldly,954,<UNK>,<UNK>,SenSanders
1286386075045371904,2020-07-23 19:41:54+00:00,"The $740 billion military budget is not enough for Senate Republicans. Now they want to give the Pentagon an additional $21 billion. Instead of making the CEOs of defense contractors richer, we should provide every working class American $2,000 a month until this crisis ends.","billion military budget Senate Republicans want Pentagon additional billion instead make ceo defense contractor richer provide working class american 2,000 month crisis end",4324,<UNK>,<UNK>,SenSanders
1286352241255907328,2020-07-23 17:27:28+00:00,"We have a president who really does not believe in democracy. What Trump is saying is: I don't care what mayors say, I don't care what governors say, I am the president, I will send federal agents to Portland or any place in this country. That is what a police state is about.",president believe democracy Trump say care mayor care governor president send federal agent Portland place country police state,2995,<UNK>,<UNK>,SenSanders
1286007926507876352,2020-07-22 18:39:17+00:00,"We are going to continue building a political movement which understands that it is far more important to invest in working people, the children, the elderly, and the poor, than in spending more on the military than the next 11 nations combined.",go continue build political movement understand important invest work people child elderly poor spend military nation combine,657,<UNK>,<UNK>,SenSanders
1286007817711890432,2020-07-22 18:38:51+00:00,"Today, almost half the Senate Democratic Caucus—23 members—voted to cut Pentagon spending by 10% and invest in human needs. This is far and away the most significant step in recent years to address our bloated $740 billion military budget and changing our national priorities.",today half Senate democratic Caucus—23 member vote Pentagon spending invest human need away significant step recent year address bloated billion military budget change national priority,1975,<UNK>,<UNK>,SenSanders
1285960620177797121,2020-07-22 15:31:18+00:00,"Today the Senate will be voting on my amendment that says clearly: Cut the Pentagon budget by 10%. Invest in jobs, education, housing and healthcare here at home. #PeopleOverPentagon",today Senate vote amendment say clearly Pentagon budget invest job education housing healthcare home PeopleOverPentagon,1564,#PeopleOverPentagon,<UNK>,SenSanders
1285943989951176705,2020-07-22 14:25:13+00:00,"A 10% cut to the Pentagon could provide high-quality childcare to every family in America, regardless of income. It's time to put #PeopleOverPentagon. I will be on the Senate floor today at 11:20 AM to fight for our amendment to defund the Pentagon and invest in our people.",Pentagon provide high quality childcare family America regardless income time PeopleOverPentagon Senate floor today 11:20 fight amendment defund Pentagon invest people,978,#PeopleOverPentagon,<UNK>,SenSanders
1285652272526041089,2020-07-21 19:06:02+00:00,Why do we spend more on the military than the next 11 nations combined? Why do millions live in poverty in the richest country in the world? It's time to change our national priorities. @SenSchumer and I are fighting to cut Pentagon spending by 10% and invest it in human needs.,spend military nation combine million live poverty rich country world time change national priority @SenSchumer fight Pentagon spending invest human need,1699,<UNK>,@SenSchumer,SenSanders
1284971058815172608,2020-07-19 21:59:08+00:00,"Trump's proposed payroll tax cut would do nothing for the 30 million who lost jobs during the pandemic while taking money away from Social Security. Instead, we must extend unemployment benefits, provide $2,000 a month to every working-class American, and expand Medicare to all.","Trump propose payroll million lose job pandemic take money away Social Security instead extend unemployment benefit provide 2,000 month work class American expand Medicare",1840,<UNK>,<UNK>,SenSanders
