id,created_at,original_text,clean_text,retweet_count,hashtags,mentions,original_author
1246998004206309377,2020-04-06 03:07:46+00:00,What an inspiring story... God bless them all.,inspiring story bless,5121,<UNK>,<UNK>,Mike_Pence
1246979456268480513,2020-04-06 01:54:04+00:00,"Thank you to a great American company, @HCAhealthcare, for working to get ventilators to NY &amp; NJ. In addition, rather than laying off their workers, HCA announced a special pandemic pay program for 40,000 employees. We’re grateful for their commitment to the American people.","thank great american company @HCAhealthcare work ventilator addition lay worker announce special pandemic program 40,000 employee grateful commitment american people",1092,<UNK>,@HCAhealthcare,Mike_Pence
1246967307244638208,2020-04-06 01:05:48+00:00,We are continuing to coordinate with Governor’s across the Country to ensure that they have the resources they need to support the people of their states.,continue coordinate Governor Country ensure resource need support people state,428,<UNK>,<UNK>,Mike_Pence
1246966617227038720,2020-04-06 01:03:03+00:00,"At President @realDonaldTrump’s direction, we are sparing no expense, doing whatever it takes and marshaling the full force of the Federal Government to respond to the Coronavirus.",President @realDonaldTrump direction spare expense take marshal force Federal Government respond Coronavirus,1197,<UNK>,@realDonaldTrump,Mike_Pence
1246893478799441921,2020-04-05 20:12:26+00:00,"Thank you, @GovInslee. We’re all in this together.",thank @govinslee,587,<UNK>,@GovInslee,Mike_Pence
1246893056592416773,2020-04-05 20:10:45+00:00,"Thank you, @OregonGovBrown. #InItTogether",thank @OregonGovBrown inittogether,467,#InItTogether,@OregonGovBrown,Mike_Pence
1246844602642038784,2020-04-05 16:58:13+00:00,"Today, we honor our Nation’s Gold Star Spouses. As we remember the fallen we also give thanks for the spirit and sacrifice of military spouses across the Country. 🇺🇸",today honor nation Gold Star Spouses remember fall thank spirit sacrifice military spouse Country united_state,2373,<UNK>,<UNK>,Mike_Pence
1246839340539555842,2020-04-05 16:37:18+00:00,".@SecondLady &amp; I are wishing everyone a blessed Palm Sunday as we reflect on our Savior’s arrival into Jerusalem. Today, we continue to pray for our incredible first responders and health care workers on the front lines &amp; for the health &amp; safety of the American people.",.@SecondLady wish bless Palm Sunday reflect Savior arrival Jerusalem today continue pray incredible responder health care worker line health safety american people,3245,<UNK>,@SecondLady,Mike_Pence
1246573218061856775,2020-04-04 22:59:50+00:00,"It is more important now than ever that every American follows President @realDonaldTrump’s guidelines. Visit http://coronavirus.gov to learn more, protect yourself, and keep your loved ones safe.",important American follow President @realDonaldTrump guideline visit learn protect love one safe,1429,<UNK>,@realDonaldTrump,Mike_Pence
1246570314567426055,2020-04-04 22:48:17+00:00,"What health care workers are doing every day is inspiring. They’re not just doctors & nurses, they’re family for people all across the Country & we are truly grateful them every hour of every day. They are the hands & feet of this Nation & we will continue to pray for them.",health care worker inspiring doctor nurse family people Country truly grateful hour hand foot Nation continue pray,1726,<UNK>,<UNK>,Mike_Pence
1246215391111794688,2020-04-03 23:17:57+00:00,"We will get through this together, America.",America,2021,<UNK>,<UNK>,Mike_Pence
1246215144079855616,2020-04-03 23:16:58+00:00,"Today, we held a teleconference with commercial retailers and on the President’s behalf we thanked them for their patriotic commitment and for the way they have embraced and enacted President @realDonaldTrump’s Coronavirus Guidelines for America.",today hold teleconference commercial retailer President behalf thank patriotic commitment embrace enact President @realDonaldTrump Coronavirus Guidelines America,816,<UNK>,@realDonaldTrump,Mike_Pence
1246214456675307520,2020-04-03 23:14:14+00:00,We want to commend Americans across the Country for putting into practice President @realDonaldTrump’s guidelines as well as following all of the measures state and local leaders are advising. #slowthespread,want commend Americans Country put practice President @realDonaldTrump guideline follow measure state local leader advise slowthespread,1102,#slowthespread,@realDonaldTrump,Mike_Pence
1246190131834429445,2020-04-03 21:37:35+00:00,"During this time, we urge every American to follow President @realDonaldTrump’s guidelines so that we can keep the American people safe and healthy. Do your part and slow the spread.",time urge American follow President @realDonaldTrump guideline american people safe healthy slow spread,584,<UNK>,@realDonaldTrump,Mike_Pence
1245704177273233409,2020-04-02 13:26:34+00:00,Do your part to slow the spread:,slow spread,493,<UNK>,<UNK>,Mike_Pence
1245498438688681984,2020-04-01 23:49:02+00:00,Our top priority is the health of the American people and the best thing every American can do right now is follow President @realDonaldTrump’s 30 Days to Slow the Spread guidelines.,priority health american people good thing American right follow President @realDonaldTrump day slow Spread guideline,2029,<UNK>,@realDonaldTrump,Mike_Pence
1245442378535784449,2020-04-01 20:06:16+00:00,"Thank you, @Walmart and Team 7016!",thank @Walmart Team 7016,1042,<UNK>,@Walmart,Mike_Pence
1245409541535207433,2020-04-01 17:55:47+00:00,"These are not numbers, these are Americans. They are our loved ones and we are doing everything we can to keep them safe.",number Americans love one safe,1883,<UNK>,<UNK>,Mike_Pence
1245396452131647489,2020-04-01 17:03:47+00:00,"We’ll get through this together, America.",America,669,<UNK>,<UNK>,Mike_Pence
1245395935208890368,2020-04-01 17:01:43+00:00,The effort to combat the Coronavirus at the government level has been matched by companies around the Country like @Walmart where men and women are working around the clock to keep food on the table and get Americans the supplies they need.,effort combat Coronavirus government level match company Country like @walmart woman work clock food table Americans supply need,448,<UNK>,@Walmart,Mike_Pence
1245395658082828293,2020-04-01 17:00:37+00:00,"When faced with the threat of the Coronavirus, President @realDonaldTrump took unprecedented action and suspended all travel from China, stood up the White House Coronavirus Task Force, and took bold and decisive steps to put the health of the American people first.",face threat Coronavirus President @realDonaldTrump take unprecedented action suspend travel China stand White House Coronavirus Task Force take bold decisive step health american people,1653,<UNK>,@realDonaldTrump,Mike_Pence
1245394895654793216,2020-04-01 16:57:36+00:00,"On behalf of a grateful Nation, thank you to all of the members of @Walmart Distribution Center Team 7016. We know you’re on the frontlines &amp; the way every one of you is rolling your sleeves up &amp; doing the work shows a lot about the way you love your neighbors &amp; your Country.",behalf grateful nation thank member @Walmart Distribution Center Team 7016 know frontlines roll sleeve work show love neighbor country,1263,<UNK>,@Walmart,Mike_Pence
1245145592839503873,2020-04-01 00:26:57+00:00,"Tomorrow, I'll be visiting the @Walmart Distribution Center with @SecretarySonny. From hiring thousands of new employees to working around the clock to keep the grocery &amp; pharmaceutical aisles stocked, we're grateful to @Walmart for helping meet the needs of the American people.",tomorrow visit @Walmart Distribution Center @secretarysonny hire thousand employee work clock grocery pharmaceutical aisle stock grateful @Walmart help meet need american people,2042,<UNK>,@Walmart @SecretarySonny @Walmart,Mike_Pence
1245123920790945793,2020-03-31 23:00:50+00:00,"We will get through this, and we will get through it together.",,931,<UNK>,<UNK>,Mike_Pence
1245122722604212226,2020-03-31 22:56:04+00:00,"Thank you, America. 🇺🇸",thank America united_state,789,<UNK>,<UNK>,Mike_Pence
1245120937302900736,2020-03-31 22:48:59+00:00,We are continuing to work closely with Governors across the Country as we respond to the Coronavirus together as a Nation. The health of the American people is our top priority.,continue work closely Governors Country respond Coronavirus nation health american people priority,966,<UNK>,<UNK>,Mike_Pence
1245105262098350081,2020-03-31 21:46:42+00:00,30 Days to Slow the Spread:,day slow spread,2253,<UNK>,<UNK>,Mike_Pence
1244633815320072193,2020-03-30 14:33:20+00:00,"To every doctor around the Country tirelessly working to keep the American people healthy and safe, thank you. Our Nation is immensely grateful for each and every one of you. #NationalDoctorsDay",doctor country tirelessly work american people healthy safe thank nation immensely grateful NationalDoctorsDay,7430,#NationalDoctorsDay,<UNK>,Mike_Pence
1244426785359646720,2020-03-30 00:50:40+00:00,"As Americans continue to put into practice the guidelines President @realDonaldTrump laid out, we believe that while there are challenges in the weeks ahead, there is HOPE.",Americans continue practice guideline President @realDonaldTrump lay believe challenge week ahead hope,1474,<UNK>,@realDonaldTrump,Mike_Pence
1244426700030709761,2020-03-30 00:50:20+00:00,"From everyone at @fema and @HHSgov to all of our partners working at the state and local level, you have our admiration and our commitment to continue to be with you. We’re all in this together.",@fema @hhsgov partner work state local level admiration commitment continue,974,<UNK>,@fema @HHSGov,Mike_Pence
1244426333133905922,2020-03-30 00:48:52+00:00,"Thank you to the American people and thank you to the amazing health care workers across this Country who are the hands and feet of compassion. On behalf of a grateful Nation, we’re with you.",thank american people thank amazing health care worker country hand foot compassion behalf grateful nation,1415,<UNK>,<UNK>,Mike_Pence
1244366705868054528,2020-03-29 20:51:56+00:00,The White House Coronavirus Task Force met today in the Situation Room. Americans can remain confident that President @realDonaldTrump is continuing to put the health of Americans first as we work through this crisis together as a Nation.,White House Coronavirus Task Force today Situation Room Americans remain confident President @realDonaldTrump continue health Americans work crisis nation,3582,<UNK>,@realDonaldTrump,Mike_Pence
1244331855710769157,2020-03-29 18:33:27+00:00,Today on National Vietnam War Veterans Day we honor the incredible service and sacrifice made by each American who fought in the Vietnam war. Our Administration will never forget or fail to honor our Nation’s veterans and we will ALWAYS stand for those who gave everything for us.,today National Vietnam Veterans honor incredible service sacrifice American fight Vietnam Administration forget fail honor nation veteran stand give,1727,<UNK>,<UNK>,Mike_Pence
1244071179624886281,2020-03-29 01:17:37+00:00,"At the recommendation of the Coronavirus Task Force & after consulting with @NYGovCuomo, @GovMurphy, &amp; @GovNedLamont, @CDCgov issued a Domestic Travel Advisory urging residents of NY, NJ, &amp; CT to refrain from non-essential travel for the next 14 days. https://www.cdc.gov/coronavirus/2019-ncov/travelers/travel-in-the-us.html",recommendation Coronavirus Task Force consult @NYGovCuomo @GovMurphy @GovNedLamont @cdcgov issue domestic Travel Advisory urge resident refrain essential travel day,2524,<UNK>,@NYGovCuomo @GovMurphy @GovNedLamont @CDCgov,Mike_Pence
1244039243770585097,2020-03-28 23:10:43+00:00,Productive call with the White House Coronavirus Task Force today. We are working every day to meet the needs of the American people as we combat the threat of this virus.,productive White House Coronavirus Task Force today work meet need american people combat threat virus,3697,<UNK>,<UNK>,Mike_Pence
1244013946522210307,2020-03-28 21:30:12+00:00,Our amazing health care workers who are on the frontlines caring for Americans with the Coronavirus are in need of critical protective gear. Fiat Chrysler is helping to meet that need and will donate more than 1 million protective face masks a month. https://www.marketwatch.com/press-release/fiat-chrysler-automobiles-to-produce-face-masks-for-first-responders-and-health-care-workers-2020-03-24?mod=mw_quote_news,amazing health care worker frontline care Americans Coronavirus need critical protective gear Fiat Chrysler help meet need donate million protective face mask month,938,<UNK>,<UNK>,Mike_Pence
1243906544959475713,2020-03-28 14:23:25+00:00,Senator Tom Coburn was a great conservative voice in the United States Congress and American physician whose legacy will live on. Karen and I send our deepest sympathies and prayers to his family during this tough time.,Senator Coburn great conservative voice United States Congress american physician legacy live Karen send deep sympathy prayer family tough time,2079,<UNK>,<UNK>,Mike_Pence
1243725324606734336,2020-03-28 02:23:19+00:00,"Though opening day of America’s pastime looked different this year, we are grateful to @Fanatics for committing to produce 1 million hospital masks and gowns.",open America pastime look different year grateful @Fanatics commit produce million hospital mask gown,748,<UNK>,@Fanatics,Mike_Pence
1243694007609409536,2020-03-28 00:18:52+00:00,"President @realDonaldTrump, @BetsyDeVosED, @SecretarySonny &amp; our entire Administration have been working to deliver millions of meals to American families &amp; we're grateful to our private sector partners like @panerabread &amp; McLane Global Logistics who are aiding in this effort.",President @realDonaldTrump @betsydevosed @SecretarySonny entire Administration work deliver million meal american family grateful private sector partner like @panerabread McLane Global Logistics aid effort,672,<UNK>,@realDonaldTrump @BetsyDeVosED @SecretarySonny @panerabread,Mike_Pence
1243693919134760974,2020-03-28 00:18:31+00:00,"We have distributed more than 7 million N95 masks, nearly 3 million face shields, and more than 8,000 ventilators from the Strategic National Stockpile.","distribute million mask nearly million face shield 8,000 ventilator Strategic National Stockpile",1737,<UNK>,<UNK>,Mike_Pence
1243693676825632769,2020-03-28 00:17:33+00:00,"We continue to focus on slowing the spread of the Coronavirus through mitigation, expanded testing, and ensuring that our health care workers have the supplies they need.",continue focus slow spread Coronavirus mitigation expand testing ensure health care worker supply need,639,<UNK>,<UNK>,Mike_Pence
1243681787899006978,2020-03-27 23:30:19+00:00,We commend @Google for their incredible generosity as all of America works together to combat the threat of this virus.,commend @google incredible generosity America work combat threat virus,267,<UNK>,@Google,Mike_Pence
